t,x_ref,y_ref,z_ref,x,y,z,vx_ref,vy_ref,vz_ref,vx,vy,vz,ux,uy,uz
36.09,434.055666,131.747793,95.0,437.218095,132.136668,94.78819,-42.682737,-5.975583,0.0,-31.319459,-4.58393,0.779889,-403.385361,-49.370002,5.788792
36.1,433.623417,131.687278,95.0,436.894028,132.089285,94.795712,-43.882841,-6.143598,0.0,-32.406715,-4.738308,0.752193,-413.644045,-50.612875,5.583216
36.11,433.179154,131.625082,95.0,436.558983,132.040345,94.802967,-45.088742,-6.312424,0.0,-33.504498,-4.894058,0.725481,-423.921218,-51.858151,5.384942
36.12,432.722821,131.561195,95.0,436.212859,131.989833,94.809964,-46.300002,-6.482,0.0,-34.612348,-5.051116,0.699717,-434.213561,-53.105432,5.193708
36.13,432.254366,131.495611,95.0,435.855561,131.937739,94.816713,-47.51619,-6.652267,0.0,-35.729808,-5.20942,0.674868,-444.517796,-54.354323,5.009266
36.14,431.773742,131.428324,95.0,435.486997,131.88405,94.823222,-48.736873,-6.823162,0.0,-36.856423,-5.368908,0.650902,-454.830678,-55.604431,4.831374
36.15,431.280908,131.359327,95.0,435.10708,131.828755,94.8295,-49.961626,-6.994628,0.0,-37.991741,-5.529516,0.627787,-465.149,-56.855369,4.659799
36.16,430.775823,131.288615,95.0,434.715727,131.771843,94.835554,-51.190027,-7.166604,0.0,-39.135312,-5.691184,0.605492,-475.469589,-58.106753,4.494317
36.17,430.258455,131.216184,95.0,434.31286,131.713305,94.841394,-52.421658,-7.339032,0.0,-40.28669,-5.85385,0.58399,-485.789307,-59.358203,4.334712
36.18,429.728772,131.142028,95.0,433.898405,131.65313,94.847027,-53.656104,-7.511855,0.0,-41.445434,-6.017453,0.563251,-496.105049,-60.609343,4.180775
36.19,429.186748,131.066145,95.0,433.472294,131.591311,94.852459,-54.892954,-7.685014,0.0,-42.611102,-6.181934,0.543248,-506.413745,-61.859798,4.032305
36.2,428.632362,130.988531,95.0,433.034462,131.527838,94.857699,-56.131803,-7.858452,0.0,-43.783259,-6.347231,0.523956,-516.712359,-63.109202,3.889107
36.21,428.065596,130.909183,95.0,432.584847,131.462706,94.862752,-57.372247,-8.032115,0.0,-44.961471,-6.513286,0.505349,-526.997888,-64.357187,3.750994
36.22,427.486436,130.828101,95.0,432.123394,131.395905,94.867626,-58.613889,-8.205944,0.0,-46.145309,-6.680039,0.487403,-537.26736,-65.603394,3.617787
