scenario_id,task_id,tube_id,time_s,vx_mm_s,vy_mm_s,vz_mm_s,speed_xy_mm_s,motion_type,notes
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.081,-216.981,-18.868,0.0,217.8,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.101,-216.981,-18.868,0.0,217.8,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.121,-216.981,-18.868,0.0,217.8,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.141,-216.981,-18.868,0.0,217.8,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.161,-216.981,-18.868,0.0,217.8,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.181,-216.981,-18.868,0.0,217.8,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.201,-216.981,-18.868,0.0,217.8,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.221,-216.981,-18.868,0.0,217.8,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.241,-216.981,-18.868,0.0,217.8,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.261,-216.981,-18.868,0.0,217.8,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.281,-216.981,-18.868,0.0,217.8,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.301,-216.981,-18.868,0.0,217.8,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.321,-216.981,-18.868,0.0,217.8,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.341,-216.981,-18.868,0.0,217.8,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.351,-216.981,-18.868,0.0,217.8,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.351,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.371,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.391,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.411,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.431,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.451,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.471,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.491,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.511,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.531,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.551,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.571,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.591,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.611,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.631,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.651,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.671,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.691,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.711,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.731,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.751,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.771,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.791,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.811,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.831,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.851,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.871,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.876,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.876,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.896,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.916,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.936,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.956,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.976,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,302.996,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.016,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.036,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.056,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.076,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.096,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.116,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.136,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.156,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.176,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.196,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.216,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.236,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.256,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.276,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.296,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.316,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.336,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.356,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.376,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.396,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.416,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.436,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.456,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.476,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.476,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.496,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.516,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.536,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.556,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.576,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.596,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.616,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.636,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.656,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.676,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.696,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.716,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.736,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.756,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.776,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.796,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.816,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.836,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.856,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.876,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.896,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.916,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.936,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.956,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.976,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,303.996,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,304.001,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,304.001,212.963,55.556,0.0,220.09,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,304.021,212.963,55.556,0.0,220.09,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,304.041,212.963,55.556,0.0,220.09,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,304.061,212.963,55.556,0.0,220.09,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,304.081,212.963,55.556,0.0,220.09,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,304.101,212.963,55.556,0.0,220.09,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,304.121,212.963,55.556,0.0,220.09,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,304.141,212.963,55.556,0.0,220.09,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,304.161,212.963,55.556,0.0,220.09,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,304.181,212.963,55.556,0.0,220.09,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,304.201,212.963,55.556,0.0,220.09,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,304.221,212.963,55.556,0.0,220.09,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,304.241,212.963,55.556,0.0,220.09,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,304.261,212.963,55.556,0.0,220.09,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,304.281,212.963,55.556,0.0,220.09,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,304.301,212.963,55.556,0.0,220.09,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,304.321,212.963,55.556,0.0,220.09,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,304.341,212.963,55.556,0.0,220.09,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,304.361,212.963,55.556,0.0,220.09,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,304.381,212.963,55.556,0.0,220.09,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,304.401,212.963,55.556,0.0,220.09,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,304.421,212.963,55.556,0.0,220.09,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,304.441,212.963,55.556,0.0,220.09,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,304.461,212.963,55.556,0.0,220.09,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,304.481,212.963,55.556,0.0,220.09,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,304.501,212.963,55.556,0.0,220.09,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-039,TUBE-7B1-039,304.521,212.963,55.556,0.0,220.09,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
